id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclcn,url
6343180,Ann Tolleth,,,,"Piggot, Robert, 1795-1887 (bookseller)|||I. Ashmead & Co (printer)",Philadelphia,"Published by the Sunday and Adult School Union. For sale at no. 29 North Fourth Street. R. Piggot, agent. I. Ashmead & Co. printers",1821,,,,monographic,,English,text,print,26 p. : ill. ; 10 cm.,biography,,"Sunday school literature|||Children|||Death|||Religious aspects|||Tolleth, Ann -1802",,"United States, Pennsylvania, Philadelphia",juvenile,,,,,,
1080483,Anna and her doll,,,,,London,"William Darton and Son, Holborn Hill",[between 1830 and 1836],1830,1836,,monographic,,English,text,print,"178, [2] p., [6] leaves of plates : ill., front. ; 15 cm.",Specimens,"Written in dialogue, narrative and verse.","Children's stories|||Didactic literature, English|||Advertising specialties|||Publishers' catalogs",,,juvenile,,,,,,
4374889,Anna Ross: a story for children,,,,,New York,"William Burgess, Jr.",1826,,,,monographic,,English,text,print,"156 p. : ill., col. ; 15 cm.",,,Children's literature,,,,,,,,,
4414237,Anna Ross: a story for children,,,,,Philadelphia|||New York,American Sunday-School Union,[185-?],1850,1859,,monographic,,English,text,print,"164 p. front., pl. 15 cm.",,,,,,,,,,,,
4363912,"Annals of the poor: consisting of The Dairyman's daughter, The African servant, and The Young cottager",,,,,"Springfield, Mass",Published by G. & C. Merriam,1852,,,,monographic,,English,text,print,140 p. fronts. 16 cm.,Fiction,,Christian life,,,,,,,,,
4414228,"Annals of the poor: or, Narratives of the dairyman's daughter, the Negro servant, and the young cottager",,,,,New York,American Tract Society,[1848 or later],1848,,,monographic,,English,text,print,"320 p. : ill., ; 16 cm.",Fiction,,Christian life,,,,,,,,,
634854,Annals of the Redwood library and athenaeum,,,,,"Newport, R.I",Redwood library,1891,,,,monographic,,English,text,print,528 p. illus. 23 cm.,,,Redwood Library and Athenaeum.,,,,,,,,,
7110856,"Annualette: A Christmas and New Year's gift for children, The",,,,William Crosby and Company (publisher),Boston,William Crosby & Company|||William Crosby and Company,1842,,,,monographic,,English,text,print,"137 p., [3] leaves of plates : ill. ; 15 cm.",,,,,"United States, Massachusetts, Boston",,,,,,,
1030136,Another brownie book,,Brownie book,,,New-York,The Century Co.,c1890⁾,,,,monographic,,English,text,print,"xi, 144 p. : ill. ; 26 x 21 cm.",,,Children's poetry,,,juvenile,,,,12031637,,
1010278,"apple pie, A",,,,,"London, New York",G. Routledge and sons,[1886],,,,monographic,,English,text,print,[22] leaves : col. illus. ; 22 x 26 cm.,,,Initial teaching alphabet|||Alphabet rhymes|||Alphabet|||Specimens|||Juvenile literature,,,juvenile,,,,17013047,,
8840240,Apples of gold: an illustrated weekly for the youngest readers,,,,,Boston,American Tract Society,[1871-,1871,1uuu,,serial,Weekly,English,text,print,v. : ill. ; 22 cm.,Periodicals|||Quotations|||periodical,,Children|||Conduct of life|||Christian life|||Children's literature|||Bible,,,,,,,sn 92035090,,
6800619,Appleton's juvenile annual: a Christmas and New Year's gift for young people,,Appleton's juvenile annual a Christmas and New Year's gift for young people,,,New York,D. Appleton and Co.,,18uu,uuuu,,serial,Annual,English,text,print,v. : ill. ; 20 cm.,Periodicals,,Children's literature|||Gift books,,,,,,,,,
8929756,"Arabian nights' entertainments, The",,,,"Dalziel, Thomas Bolton Gilchrist Septimus, 1823-1906 (illustrator)",London,George Routledge and Sons,1877,,,,monographic,,English,text,print|||unmediated|||volume,"xi, 796 pages, [1] leaf of plates : illustrations ; 21 cm",Folklore|||text,,Fairy tales|||Tales|||Arabs,,Arab countries|||Arabian Peninsula,juvenile,,,,,,
1021407,"Arabian nights entertainments, The",Arabian nights. English,,,"Mason, James, active 1873 (editor)",New York :,"Cassell Publishing Company, 104 and 106 Fourth Avenue,",[approximately 1890?],,,,monographic,,English,text,print|||unmediated|||volume,"vi, 766 pages : illustrations ; 27 cm",text,,Fairy tales|||Folklore,,Arabian Peninsula,,,,,,,
7689527,Archibald and his sister,,,,Carlton & Porter (publisher),New-York :,"Published by Carlton & Porter, Sunday-School Union, 200 Mulberry-Street,|||Carlton & Porter",[1848],,,,monographic,,English,text,print|||unmediated|||volume,"60 pages, 4 unnumbered pages : 1 illustration ; 14 cm",text,,Sunday school literature,,,juvenile,,,,,,
7689488,"arithmetical table book, or, First lessons in arithmetic, The",,First lessons in arithmetic,,,"Newark, N.J. :","Printed and published by Benjamin Olds,",1848.,,,,monographic,,English,text,print|||unmediated|||volume,24 pages : illustrations ; 12 cm,Early works|||Early works to 1900|||text,,Arithmetic,,,juvenile,,,,,,
8374325,"ark of Elm Island, The",,,,,Boston,Lee and Shepard,1870,,,,monographic,,English,text,print|||unmediated|||volume,"288 pages, [1] leaf of plates : illustrations ; 18 cm.",text,,,,,juvenile,,,,,,
995971,"Arthur Monteith: a moral tale, founded on an historical fact; and calculated to improve the minds of young people; being a continuation of the ""Scottish orphans""",,,,,London,Wetton,1822,,,,monographic,,English,text,print,"v, 158, 4 p. : front. ; 18 cm.",Juvenile fiction,,Soldiers|||Brothers and sisters|||Death|||Orphans,,Scotland|||Great Britain,juvenile,,,,,,
7118253,"arts of life: I. Of providing food. II. Of providing clothing. III. Of providing shelter : described in a series of letters : for the instruction of young persons, The",,,,,London,"Printed for Baldwin, Cradock and Joy, Paternoster-Row|||And R. Hunter (Successor to J. Johnson,) St. Paul's Church-Yard",1821,,,The 4th ed.,monographic,,English,text,print,216 p. ; 15 cm.,Juvenile literature,,Clothing and dress|||Food|||Industrial arts|||Life skills,,,juvenile,,,,,,
8161285,"Asbury twins, The",,,,"Clarke, Rebecca Sophia, 1833-1906 (aut)|||Humphrey, Lizbeth Bullock, 1841- (ill)|||Lee and Shepard (pbl)|||John Andrew & Son (egr)|||Alfred Mudge and Son (elt, prt)",Boston,Lee and Shepard|||Lee and Shepard,"1876, ©1875",,,,monographic,,English,text,print|||unmediated|||volume,"374, [8] pages, [7] leaves of plates : illustrations ; 18 cm.",Fiction|||Juvenile fiction|||Juvenile works|||novel|||text,,Young women|||Conduct of life|||Twins|||Sisters|||Gender identity|||Timidity|||Voyages and travels|||Courtship,,"United States, Massachusetts, Boston",juvenile,,,,,,
4363255,"Asriel, or the crystal cup: a tale for the young",,"Crystal cup|||Asriel, a tale",,,Edinburgh,William P. Nimmo,1873,,,,monographic,,English,text,print,"144 p., 3 leaves of plates, 8 p. ; 17 cm.",Juvenile fiction,,Children|||Religious life|||Christian life,,,juvenile,,,,,,
8862132,At Aboukir and Acre: a story of Napoleon's invasion of Egypt,,,,"Rainey, W. (William), 1852-1936 (illustrator)|||Charles Scribner's Sons (publisher)",New York,Charles Scribner's Sons|||Charles Scribner's Sons,1898,,,,monographic,,English,text,print|||unmediated|||volume,"vi, [4], 331, 32 p. : illustrations, plans, maps ; 19 cm.",Fiction|||History|||Juvenile fiction|||Juvenile literature-1898|||Juvenile works|||text,,"Second Coalition, War of the, 1798-1801|||Campaigns|||Military campaigns|||History|||I, Emperor of the French Napoleon 1769-1821|||French Occupation of Egypt (1798-1801)|||Second Coalition, War of the (1798-1801)","1798-1801|||French occupation, 1798-1801",Egypt,juvenile,,,,98000489,,
8862281,At Agincourt: a tale of the white hoods of Paris,,,,"Paget, Walter, 1863-1935 (illustrator)",New York,Charles Scribner's Sons,1896,,,[1st American ed.].,monographic,,English,text,print|||unmediated|||volume,"vi, 356, 32 pages, [12] leaves of plates : illustrations ; 19 cm",Fiction|||History|||Juvenile fiction|||Juvenile works|||text,,"Agincourt, Battle of, Agincourt, France, 1415|||History|||Agincourt, Battle of (France : 1415)","1380-1422|||Charles VI, 1380-1422",Agincourt|||France,,,,,,,
325446,At the back of the north wind,,,,"Hughes, Arthur, 1832-1915 (ill)",London,Strahan & Co.,1871,,,,monographic,,English,text,print,"viii, 378 p. : ill. ; 19 cm.",,,,,,,,,,,,
9002333,At the siege of Quebec,,,,"Carter, F. A. (ill)|||Penn Publishing Company (pbl)",Philadelphia,Penn Pub. Co.|||Penn Publishing Company,©1897,,,,monographic,,English,text,print|||unmediated|||volume,"362, [6] pages, [5] leaves of plates : illustrations ; 20 cm",Fiction|||History|||Juvenile fiction|||Juvenile literature-1897|||Juvenile works|||Publishers' advertisements-1897|||War fiction|||novel|||text,,Youth|||Conduct of life|||Courage|||Frontier and pioneer life|||Voyages and travels|||Adventure stories|||War stories|||Battles|||Soldiers|||Indians of North America|||War|||History|||Siege of Québec (Québec : 1775-1776),"1775-1776|||Siege, 1775-1776","Québec (Province)|||United States, Pennsylvania, Philadelphia|||Québec (Québec)|||Québec",juvenile,,,,,,
5819130,Auld licht idylls,,,,,New York,C. Scribner's Sons,1897,,,[Cameo ed.].,monographic,,English,text,print,185 p. illus. 17 cm.,,,,,,,,,,04015278,,
7948913,"Aunt Affable's Account of faithful Joe, the Negro",,"Account of faithful Joe, the Negro|||Faithful Joe, the Negro",,Aunt Affable (author)|||Dean & Co (pbl),London :,"Dean & Co., Threadneedle St.,|||Dean & Co",[between 1843 and 1847],1843,1847,,monographic,,English,text,print|||unmediated|||volume,8 unnumbered leaves : color illustrations (wood engravings) ; 18 cm.,Juvenile poetry|||Juvenile works|||Poetry|||text,,Slaves|||Colonies|||Slavery|||British colonies|||Emancipation,,Great Britain,juvenile,,,,,,
8335208,Aunt Affable's Stories about ships,,Stories about ships,,Aunt Affable (author)|||Dean & Co (publisher),London :,"Dean & Co., Threadneedle St..|||Dean & Co",[1844?],,,,monographic,,English,text,print|||unmediated|||volume,16 pages : color illustrations (engravings) ; 19 cm.,Juvenile literature|||Juvenile works|||text,,Ships|||Sailing ships|||Boats and boating,,England,juvenile,,,,,,
8335218,Aunt Affable's story about Cock Robin alive and well again,,Cock Robin alive and well again,,Aunt Affable (author)|||Dean & Son (publisher),London :,"Dean & Co., Threadneedle St.,|||Dean & Son",[1844?],,,,monographic,,English,text,print|||unmediated|||volume,"14 pages, 2 unnumbered pages : color illustrations ; 18 cm.",Children's books-England-1844|||Hand-coloured wood-engravings-England-1844|||Hand-coloured woodcuts-England-1844|||Illustrated wrappers (book covers)-England-1844|||Juvenile poetry|||Nursery rhymes-England-1844|||Publishers' advertisements-England-1844|||Wood engravings (prints-England-1844|||text,,Cock Robin (Fictitious character)|||Birds,,,juvenile,,,,,,
8335222,"Aunt Affable's story about William and Dick, and what Echo said to them",,"Story about William and Dick, and what Echo said to them|||William and Dick, and what Echo said to them",,Aunt Affable (author)|||Dean & Son (publisher),London :,"Dean & Co., Threadneedle St.,|||Dean & Son",[between 1837 and 1847],1837,1847,,monographic,,English,text,print|||unmediated|||volume,"14 pages, 2 unnumbered pages : color illustrations ; 18 cm",Juvenile poetry|||text,,Conduct of life,,,juvenile,,,,,,
8335223,Aunt Affable's story of the little mouse that made itself a house in a Christmas cake,,Story of the little mouse that made itself a house in a Christmas cake|||Little mouse who made itself a house in a Christmas cake,,Aunt Affable (author)|||Dean & Son (publisher),London :,"Dean & Co., Threadneedle St.,|||Dean & Son",[approximately 1845],,,,monographic,,English,text,print|||unmediated|||volume,"14 pages, 2 unnumbered pages : color illustrations ; 18 cm",Juvenile poetry|||Juvenile works|||Poetry|||text,,Mice,,,juvenile,,,,,,
6144841,Aunt Bessie's picture book,,,,"Gilbert, John, 1817-1897 (ill)|||Watson, John Dawson, 1832-1892 (ill)|||Pletsch, Oscar, 1830-1888 (ill)|||Lawson, Francis Wilfred, 1842-1935 (ill)|||Weir, Harrison, 1824-1906 (ill)|||Gray, Paul. (ill)|||Barnes, R. (ill)|||Keyl, Friedrich Wilhelm, 1823-1871 (ill)|||Wolf, Joseph, 1820-1899 (ill)|||George Routledge and Sons (pbl)",London|||New York,George Routledge and Sons|||George Routledge and Sons,[1879?],,,,monographic,,English,text,print,p. [191] - 376 p. : ill. ; 19 cm.,novel,,Children's stories,,"United States, New York, New York|||England, London",juvenile,,,,,,
5816104,Aunt Carrie's rhymes for children: to whom it is affectionately dedicated,,,,,New York,James Miller,c1854,,,,monographic,,English,text,print,"iv, 90 p., [4] leaves of plates : ill. ; 18 cm.",,,,,,,,,,,,
4363921,Aunt Charlotte's stories of English history for the little ones,,,,,London,M. Ward,1876,,,,monographic,,English,text,print,"ix, 286 p. : 52 ill. (some col.) 18 cm.",Juvenile literature,,History,,Great Britain,juvenile,,,,,,
6459542,Aunt Charlotte's stories of English history for the little ones,,Stories of English history|||Aunt Charlotte's English history,,,London,Marcus Ward & Co.,[ca. 1873],,,,monographic,,English,text,print,"[7], vi-ix, [1], [5]-268, [4] p., [2] leaves of plates : ill. (some col.) ; 18 cm.",Hand-colored illustrations-1873|||Juvenile literature|||Publishers' catalogues-1873,,History|||Kings and rulers,,Great Britain,juvenile,,,,,,
1039589,Aunt Charlotte's stories of Greek history for the little ones,,Aunt Charlotte's Greek history|||Stories of Greek history,,Marcus Ward & Co (pbl)|||Royal Ulster Works (pbl),London|||Belfast,Marcus Ward & Co.|||Royal Ulster Works|||Marcus Ward & Co|||Royal Ulster Works,1876,,,,monographic,,English,text,print|||unmediated|||volume,"[2], 347, [5], 16 pages, [2] leaf of plates : illustrations (some color) ; 18 cm",History|||Juvenile literature|||Juvenile works|||Publishers' catalogues-1876|||text,,"Mythology, Greek|||History|||Fairy tales.",,"Northern Ireland, Belfast|||Greece|||England, London",juvenile,,,,,,
7711698,"Aunt Jo's scrap-bag: an old-fashioned Thanksgiving, etc",,"Old-fashioned Thanksgiving, etc",,"Roberts Brothers (Boston, Mass.) (publisher)|||John Wilson and Son (publisher)|||University Press (Cambridge, Mass.) (publisher)",Boston,"Roberts Bros.|||Roberts Brothers (Boston, Mass.)|||John Wilson and Son|||University Press (Cambridge, Mass.)","1887, ©1882",,,,monographic,,English,text,print|||unmediated|||volume,"234, [6] pages, [2] leaves of plates : illustrations ; 17 cm.",Fiction|||Juvenile fiction|||Juvenile works|||novel|||text,,Children|||Conduct of life,,,juvenile,,,,,,
758371,"Aunt Jo's scrap-bag: my boys, etc",,"My boys, etc",,,Boston,Roberts Brothers,"1872, ©1871",,,,monographic,,English,text,print|||unmediated|||volume,"215 pages, [2] leaves of plates : illustrations ; 17 cm.",Juvenile fiction|||Juvenile works|||text,,Children|||Conduct of life,,,,,,,,,
8930128,Aunt Jo's scrap-bag: shawl-straps,,Shawl-straps,,,Boston,Roberts Brothers,"1875, ©1872",,,,monographic,,English,text,print|||unmediated|||volume,"vi, 226, [6] pages, [2] leaves of plates : illustrations ; 17 cm.",Fiction|||Juvenile fiction|||Juvenile works|||novel|||text,,Travel|||Description and travel,,Italy|||France|||London (England)|||London|||Switzerland|||England,adolescent,,,,,,
8218330,Aunt Judy's letters,,,,"Lane, Clara S. (illustrator)",London,Bell and Daldy,1862,,,,monographic,,English,text,print|||unmediated|||volume,183 pages : illustrations ; 18 cm,Fiction|||Juvenile fiction|||Juvenile works|||text,,Children's stories|||Children|||Conduct of life,,,juvenile,,,,,,
1324230,Aunt Judy's magazine,,Aunt Judy's Magazine For Young People|||Aunt Judy's Christmas Volume For Young People|||Aunt Judy's May-Day Volume For Young People,,,London,Bell and Daldy [etc.],,1866,1885,,serial,Monthly,English,text,print,,,,,,,,,,,16003843,,
8218302,Aunt Judy's tales,,,,,London,Bell and Daldy,1863,,,,monographic,,English,text,print|||unmediated|||volume,"4 pages leaves, [1]-184 pages : illustrations ; 17.1 cm",text,,"Children's stories, English",,,juvenile,,,,,,
7912022,"Aunt Louisa's favourite toy book: comprising Cinderella, Puss in Boots, Picture puzzle alphabet, Ten little soldiers",,Cinderella|||Puss in Boots|||Picture puzzle alphabet|||Ten little soldiers,,,London,Frederick Warne,[ca. 1880],,,,monographic,,English,text,print,1 v. (unpaged) : (col.) ill. ; 27 cm.,,,"Children's literature, English|||Fairy tales",,,juvenile,,,,,,
5819125,Aunt Madge's story,,,,,"Boston, Lee and Shepard",,[1871],,,,monographic,,English,text,print,"1 p. l., 7-214 p. front., plates. 17 cm.",,,,,,juvenile,,,,,,
