,id,title,creator,contributor,creation_date,sort_date,display_date,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,host,series,container,owner,depositor,collection_id
464,31735068223811,"Burlesque program - Rentz-Santley Novelty & Burlesque Company; Manchester & Jennings; the Etzeltine Sisters; and Miss Minnie Farrell,",,,,,"October 3, 1881",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
465,31735069999450,"Theatre program - Henry VIII with Miss Augusta Dargon,",,,,,"November 1, 1876",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"I. 19th Century Pittsburgh Theatres, 1840-1935",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
466,ctc00001,Craig's Wife,,,1933-02,1933-02-01T00:00:00,February 1933,,still image,8x10 Gelatin Silver Print,,photograph,"Carl Swartz (as Walter Craig) and Dorothy Kaufman (as Mrs. Craig) are rehearsing a living room scene from Craig’s Wife, which was directed by Carl B. Cass. The play was presented by the Pitt Players and the University of Pittsburgh at the Young Men and Young Women’s Hebrew Association’s auditorium on February 16th, 1933. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960. Several of the Pitt Players performances were staged at the Young Men and Young Women’s Hebrew Association’s auditorium before the construction of what would become their home, the Stephen Foster Memorial.","Swartz, Carl.|||Kaufman, Dorothy.|||Cass, Carl B.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Kelly, George, 1915-1998. Craig's wife.|||Oakland (Pittsburgh, Pa.).",,Oakland,Pitt Players Records,,,,University of Pittsburgh,collection.7|||collection.109|||collection.8|||collection.10
467,ctc00002,Theta Alpha Phi,,,1934/1935,1934-01-01T00:00:00,ca. 1934-1935,,still image,8x10 Gelatin Silver Print,,photograph,"Group photograph of members of the University of Pittsburgh's Pennsylvania Beta Chapter of Theta Alpha Phi, the national honorary fraternity for theatre arts. The same photo was used in the 1936 edition of the University of Pittsburgh’s yearbook, The Owl. Front row: Joseph W. Madden, Carolyn A. Hall, Jack S. Robson, Louise McKirdy, Carl B. Cass. Back row: John Garrow, Alfred J. Berkowitz, John W. Britton, Charles W. Foreman, Howard A. Schweppe, Richard Lewis, Forrest Alter,","Theta Alpha Phi. Pennsylvania Beta Chapter (University of Pittsburgh).|||College theater|||Pennsylvania|||Pittsburgh.|||University of Pittsburgh. Pitt Players.|||Oakland (Pittsburgh, Pa.).",,Oakland,Pitt Players Records,,,,University of Pittsburgh,collection.7|||collection.109|||collection.8|||collection.10
468,ctc00003,Pitt Players,,,1935/1936,1935-01-01T00:00:00,ca. 1935-1936,,still image,8x10 Gelatin Silver Print,,photograph,"Group photograph of the Pitt Players during their 1935-1936 season. The same photo was used in the 1936 edition of the University of Pittsburgh’s yearbook, The Owl. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","College theater|||Pennsylvania|||Pittsburgh.|||University of Pittsburgh. Pitt Players.|||Oakland (Pittsburgh, Pa.).",,Oakland,Pitt Players Records,,,,University of Pittsburgh,collection.7|||collection.109|||collection.8|||collection.10
469,ctc00004,Ceiling Zero,,,1938/1939,1938-01-01T00:00:00,ca. 1938-1939,,still image,5x7 Gelatin Silver Print,,photograph,"Lorene Kessler (as Mary Lee) rehearsing a scene from Ceiling Zero, which was directed by Buell Whitehill. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial during the 1938-1939 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Kessler, Lorene.|||Whitehill, Buell B., Jr.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Wead, Frank W. (Frank Wilber), 1895-1947. Ceiling zero.|||Oakland (Pittsburgh, Pa.).",,Oakland,Pitt Players Records,,,,University of Pittsburgh,collection.7|||collection.109|||collection.8|||collection.10
470,ctc00005,Three Men on a Horse,,,1939-11,1939-11-01T00:00:00,November 1939,,still image,3.5x5 Gelatin Silver Print,,photograph,"The Pitt Players rehearsing scene two, act one from Three Men on a Horse, which was directed by Buell Whitehall. The play takes place at a barroom in the basement of the Lavilere Hotel, in New York City. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players at the Stephen Foster Memorial November 2nd and 3rd during the 1939-1940 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Holm, John Cecil, 904-1981. Three Men on a Horse.|||Oakland (Pittsburgh, Pa.).",,Oakland,Pitt Players Records,,,,University of Pittsburgh,collection.7|||collection.109|||collection.8|||collection.10
471,ctc00006,Counsellor-at-Law,,,1939-12,1939-12-01T00:00:00,December 1939,,still image,8x10 Gelatin Silver Print,,photograph,"The Pitt Players rehearsing a scene from Counsellor-at-Law, which was directed by Buell Whitehill . Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players at the Stephen Foster Memorial December 7th and 8th during the 1939-1940 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Rice, Elmer, 1892-1967. Counsellor-at-Law.|||Oakland (Pittsburgh, Pa.).",,Oakland,Pitt Players Records,,,,University of Pittsburgh,collection.7|||collection.109|||collection.8|||collection.10
472,ctc00007,Counsellor-at-Law,,,1939-12,1939-12-01T00:00:00,December 1939,,still image,3.5x5 Gelatin Silver Print,,photograph,"The Pitt Players rehearsing a scene from Counsellor-At-Law, which was directed by Buell Whitehill. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial December 7th and 8th during the 1939-1940 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Rice, Elmer, 1892-1967. Counsellor-at-Law.|||Oakland (Pittsburgh, Pa.).",,Oakland,Pitt Players Records,,,,University of Pittsburgh,collection.7|||collection.109|||collection.8|||collection.10
473,ctc00008,Buell Whitehill,,,1940,1940-01-01T00:00:00,ca. 1940,,still image,7.5x11 Gelatin Silver Print,,photograph,Buell Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.,"Whitehill, Buell B., Jr.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Oakland (Pittsburgh, Pa.).",,Unknown,Pitt Players Records,,,,University of Pittsburgh,collection.7|||collection.109|||collection.8|||collection.10
474,ctc00009,Philip Elliott and Buell Whitehill,,,1940,1940-01-01T00:00:00,ca. 1940,,still image,8x10 Gelatin Silver Print,,photograph,"Philip Elliott, Assistant Professor of Fine Arts, and Buell Whitehill are shown discussing scenery detail for a Pitt Players production. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||Elliott, Philip.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Oakland (Pittsburgh, Pa.).",,Unknown,Pitt Players Records,,,,University of Pittsburgh,collection.7|||collection.109|||collection.8|||collection.10
475,ctc00010,Adding Machine,,,1940-03,1940-03-01T00:00:00,March 1940,,still image,3.5x5 Gelatin Silver Print,,photograph,"The Pitt Players rehearsing scene two from Adding Machine, which was directed by Buell Whitehill. Sets were designed by Philip Elliott. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial March 14th and 15th during the 1939-1940 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||Elliott, Philip.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Rice, Elmer, 1892-1967. Adding machine.|||Oakland (Pittsburgh, Pa.).",,Oakland,Pitt Players Records,,,,University of Pittsburgh,collection.7|||collection.109|||collection.8|||collection.10
476,ctc00011,Adding Machine,,,1940-03,1940-03-01T00:00:00,March 1940,,still image,5x7 Gelatin Silver Print,,photograph,"The Pitt Players rehearsing scene three from Adding Machine, which was directed by Buell Whitehill. Sets were designed by Philip Elliott. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial March 14th and 15th during the 1939-1940 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||Elliott, Philip.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Rice, Elmer, 1892-1967. Adding machine.|||Oakland (Pittsburgh, Pa.).",,Oakland,Pitt Players Records,,,,University of Pittsburgh,collection.7|||collection.109|||collection.8|||collection.10
477,ctc00012,Adding Machine,,,1940-03,1940-03-01T00:00:00,March 1940,,still image,3.5x5 Gelatin Silver Print,,photograph,"The Pitt Players rehearsing scene four from Adding Machine, which was directed by Buell Whitehill. Sets were designed by Philip Elliott. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial March 14th and 15th during the 1939-1940 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||Elliott, Philip.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Rice, Elmer, 1892-1967. Adding machine.|||Oakland (Pittsburgh, Pa.).",,Oakland,Pitt Players Records,,,,University of Pittsburgh,collection.7|||collection.109|||collection.8|||collection.10
478,ctc00013,Adding Machine,,,1940-03,1940-03-01T00:00:00,March 1940,,still image,5x7 Gelatin Silver Print,,photograph,"View of the Pitt Players’ set for scene five from their production of Adding Machine, which was directed by Buell Whitehill. Sets were designed by Philip Elliott. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial March 14th and 15th during the 1939-1940 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||Elliott, Philip.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Rice, Elmer, 1892-1967. Adding machine.|||Oakland (Pittsburgh, Pa.).",,Oakland,Pitt Players Records,,,,University of Pittsburgh,collection.7|||collection.109|||collection.8|||collection.10
479,ctc00014,Adding Machine,,,1940-03,1940-03-01T00:00:00,March 1940,,still image,8x10 Gelatin Silver Print,,photograph,"Bill Patrick headshot in makeup as ""Mr. Zero"" from Adding Machine, which was directed by Buell Whitehall. Sets were designed by Philip Elliott. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial March 14th and 15th during the 1939-1940 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||Elliott, Philip.|||Patrick, William.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Rice, Elmer, 1892-1967. Adding machine.|||Oakland (Pittsburgh, Pa.).",,Oakland,Pitt Players Records,,,,University of Pittsburgh,collection.7|||collection.109|||collection.8|||collection.10
480,ctc00015,Adding Machine,,,1940-03,1940-03-01T00:00:00,March 1940,,still image,8x10 Gelatin Silver Print,,photograph,"Lois Galbreath headshot from Adding Machine, which was directed by Buell Whitehall. Sets were designed by Philip Elliott. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial March 14th and 15th during the 1939-1940 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||Elliott, Philip.|||Galbreath, Lois.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Rice, Elmer, 1892-1967. Adding machine.|||Oakland (Pittsburgh, Pa.).",,Oakland,Pitt Players Records,,,,University of Pittsburgh,collection.7|||collection.109|||collection.8|||collection.10
481,ctc00016,You Can't Take it with You,Irving Stapsy,,1940-05,1940-05-01T00:00:00,May 1940,,still image,8x10 Gelatin Silver Print,,photograph,"The Pitt Players rehearsing a scene from You Can’t Take it With You, which was directed by Buell Whitehill. Shown from left to right are: Alice Lewis, Mollie Ortinberg, Allen Gould, and Anne Tumpane. Whitehill was the director of the Pitt Players’ theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial May 6th and 7th during the 1939-1940 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Hart, Moss, 1904-1961. You can’t take it with you.|||Kaufman, George S. (George Simon), 1889-1961. You can’t take it with you.|||Oakland (Pittsburgh, Pa.).",,Oakland,Pitt Players Records,,,,University of Pittsburgh,collection.7|||collection.109|||collection.8|||collection.10
