id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclccn,url
997641703406236,"production: a novel of the Broadway theater, The",,,,,New York,Dial Press,1970,,,,monographic,,English,text,print,369 p. 24 cm.,,,,,,,,,,75103434,,
997645703406236,Alexander Woollcott: the man who came to dinner: a biography,,,,,London|||New York [etc.],Abelard-Schuman,1968,,,,monographic,,English,text,print,357 p. ports. 22 cm.,biography,,"Woollcott, Alexander 1887-1943",,,,,,,67013458,,
997666063406236,Cat on a hot tin roof,,,,,New York,New Directions,1975,,,[New rev. ed.].,monographic,,English,text,print,173 p. ; 21 cm.,,,,,,,,,,74032032,,
997672683406236,MacBird,,,,,Berkeley [Calif.],Grassy Knoll Press,[1966],,,,monographic,,English,text,print,56 p. illus. 22 cm.,,,,,,,,,,66031809,,
997675323406236,"rose tattoo, The",,,,,New York],New Directions,[1951],,,[1st ed.,monographic,,English,text,print,"xv, 144 p. illus. 21 cm.",,,,,,,,,,51011004,,
997908633406236,Bristol at play: five centuries of live entertainment,,,,,Bradford-on-Avon,Moonraker Press,1976,,,,monographic,,English,text,print,"vi, 65 p., [16] p. of plates : ill., facsims., map, ports. ; 23 cm.",bibliography,,Amusements|||Social life and customs,,Bristol (Avon)|||England|||Bristol (England),,,,,77371865 //r852,,
997939903406236,"Elegant wits and grand horizontals: a sparkling panorama of ""la belle epoque,"" its gilded society, irrepressible wits and splendid courtesans",,,,,Boston,Houghton Mifflin,1962,,,,monographic,,English,text,print,262 p. illus. 23 cm.,bibliography,,Social life and customs,,Paris (France)|||France,,,,,62011488,,
997953543406236,To the embassy,,,,,New York,"Duell, Sloan and Pearce",[c1963],,,[1st ed.],monographic,,English,text,print,241p. 21 cm.,,,Social life and customs,,Paris (France),,,,,63016822,,
998322423406236,Hollywood corral,,,,,New York,Popular Library,1976,,,,monographic,,English,text,print,255 p. : ill. ; 28 cm.,,,Western films|||History and criticism,,,,,,,76362756,,
998332423406236,Reel art: great posters from the golden age of the silver screen,,,,,New York,Abbeville Press,1988,,,,monographic,,English,text,print,342 p. : ill. ; 34 cm.,bibliography,,Film posters,,,,,,,88010451,,
998623323406236,Broadway's greatest musicals,,,,,New York,Funk & Wagnalls,[1969],,,,monographic,,English,text,print,"xiv, 465 p. 24 cm.",bibliography,,Musicals|||History and ciriticism,,New York (State)|||New York,,,,,68023739 /MN,,
998627403406236,Revue: a story in pictures,,,,"Mitchenson, Joe (joint author)",New York,Taplinger Pub. Co.,[1971],,,,monographic,,English,text,print,"viii, 55 p. 225 illus. 26 cm.",,,Musicals|||Pictorial works,,England|||London,,,,,76163477 /MN,,
998635593406236,"Bring on the girls!: The improbable story of our life in musical comedy, with pictures to prove it",,,,"Bolton, Guy, 1884-1979 (joint author)",New York,Simon and Schuster,1953,,,,monographic,,English,text,print,278 p. illus. 22 cm.,,,Musicals|||Music|||Musicians|||Biography,,United States,,,,,53010807 /L,,
998637193406236,"American musical theater: a consideration, The",,,,,n.p.],Distributed by the Macmillan Co.,[1967],,,,monographic,,English,text,print,"xiii, 236 p. illus. 25 cm.",Discography|||bibliography,,Musicals,,United States,,,,,67008079 //MN,,
991241563406236,Rodgers and Hammerstein fact book: a record of their works together and with other collaborators,,,,,New York,Lynn Farnol Group,c1980,,,,monographic,,English,text,print,"762, 30 p. : ill., ports. ; 24 cm.",bibliography,,"Chronology|||Musicals|||Rodgers, Richard 1902-1979|||II Hammerstein, Oscar 1895-1960",,,,,,,81113497 /MN,,
991351323406236,"artist's handbook on copyright, (with appendices), An",,,,,"Atlanta, Ga",Georgia Volunteer Lawyers for the Arts,c1981,,,,monographic,,English,text,print,90 p. : ill. ; 23 cm.,,,Copyright|||Art|||Artistic performance,,United States,,,,,81068362,,
991458923406236,London theatre today: a guide for travelers,,,,,"Phoenix, AZ",Golden West Publishers,c1981,,,,monographic,,English,text,print,144 p. : ill. ; 21 cm.,bibliography,,Theaters,,England|||London,,,,,80019434,,
991507933406236,Double bill,,,,,New York,Atheneum,1980,,,1st American ed.,monographic,,English,text,print,197 p. : ill. ; 23 cm.,biography,,"Actors|||Biography|||McCowen, Alec",,Great Britain,,,,,80066018,,
991548373406236,Stage management forms & formats,,,,,New York,Drama Book Publishers,c1982,,,1st ed.,monographic,,English,text,print,177 p. : forms ; 31 cm.,,,Stage management|||Forms,,,,,,,79016689,,
991570013406236,"Shakespeare, the Globe & the world",,,,,New York,Oxford University Press,1979,,,,monographic,,English,text,print,208 p. : ill. (some col.) ; 31 cm.,bibliography|||biography,,"Exhibitions|||Dramatists, English|||Biography|||Shakespeare, William 1564-1616|||Folger Shakespeare Library.","Early modern, 1500-1700",Washington (D.C.),,,,,79003075,,
991797523406236,Openings and closings,,,,,"Garden City, N.Y",Doubleday,1979,,,1st ed.,monographic,,English,text,print,201 p.: ill.; 22 cm.,biography,,"Actors|||Biography|||Stickney, Dorothy",,United States,,,,,78073195,,
992008683406236,Robert William Elliston: manager,,,,,London,The Society for Theatre Research,1975,,,,monographic,,English,text,print,"xii, 196 p., [8] leaves of plates : ill. ; 22 cm.",bibliography|||biography,,"Elliston, R. W. (Robert William) 1774-1831",,,,,,,75333078,,
992298493406236,"Drama, stage and audience",,,,,"London, New York]",Cambridge University Press,[1975],,,,monographic,,English,text,print,"viii, 256 p. illus. 22 cm.",,,Drama|||Theater,,,,,,,,,
992386733406236,"Josh, my up and down, in and out life: by Joshua Logan. --",,,,,New York,Delacorte Press,c1976,,,,monographic,,English,text,print,330 p. : ill. ; 24 cm.,biography,,"Logan, Joshua",,,,,,,75044171,,
992419623406236,I remember it well,Môme à cheveux blancs. English,,,,New York],Macmillan,[1970],,,,monographic,,English|||French,text,print,"221 p. illus., ports. 22 cm.",biography,,Musicians|||Biography,,,,,,,79126515 /MN,,
992436533406236,"American musical, The",,,,,New York,Castle Books,[1970],,,,monographic,,English,text,print,"192 p. illus. (part col.), ports. 21 cm.",biography|||dictionary,,Musicals|||Dictionaries|||Musicians|||Biography,,United States,,,,,75106381 /MN,,
992465553406236,"Stravinsky and the theatre: a catalogue of decor and costume designs for stage productions of his works, 1910-1962",,,,,New York,New York Public Library,1963,,,,monographic,,English,text,print,"57 p. illus., (incl. music), ports. (part col.) 23 cm.",,,"Theaters|||Stage-setting and scenery|||Exhibitions|||Costume|||Stravinsky, Igor 1882-1971",,,,,,,63015583,,
992472393406236,"committee books of the Theatre Royal Norwich, 1768-1825, The",,,,"Eshleman, Dorothy Hughes (ed)",London,Society for Theatre Research,1970,,,,monographic,,English,text,print,"182 p. illus., facsims. 22 cm.",bibliography,,,,,,,,,72855028,,
992518383406236,Run-through: a memoir,,,,,New York,Simon and Schuster,[1972],,,,monographic,,English,text,print,507 p. illus. 23 cm.,biography,,,,,,,,,70179582,,
992543693406236,People in a diary: a memoir,,,,,Boston,"Little, Brown",[1972],,,[1st ed.],monographic,,English,text,print,338 p. illus. 24 cm.,biography,,,,,,,,,70186968,,
992664413406236,Pentimento: a book of portraits,,,,,Boston,"Little, Brown",[1973],,,[1st ed.],monographic,,English,text,print,297 p. 24 cm.,biography,,"Hellman, Lillian 1905-1984",,,,,,,73007747,,
992782983406236,Rodgers and Hammerstein fact book,,,,,New York,"R. Rodgers and O. Hammerstein, II",[c1955],,,,monographic,,English,text,print,678 p. illus. 24 cm.,Bibliography,,"Chronology|||Musicals|||Rodgers, Richard 1902-1979|||II Hammerstein, Oscar 1895-1960",,,,,,,56007012,,
992834843406236,"complete play production handbook, The",,,,,New York,Harper & Row,c1982,,,Rev. ed.,monographic,,English,text,print,"xi, 384 p. : ill. ; 24 cm.",bibliography,,Theater|||Production and direction,,,,,,,82215005,,
992879503406236,Hockney paints the stage,,,,,Minneapolis|||New York,Walker Art Center|||Abbeville Press,[1983],,,,monographic,,English,text,print,227 p. : ill. (some col.) ; 27 cm.,bibliography,,"Exhibitions|||Theaters|||Stage-setting and scenery|||Hockney, David",,,,,,,83005865,,
992962973406236,"Running gag: a new musical performance event, book and structure",,,,,"New York, N.Y","Broadway Play Publishing, Inc.",c1980,,,,monographic,,English,text,print,"xii, 98 p., [4] pages of plates : ill., music ; 28 cm.",,,,,,,,,,,,
993085433406236,"month in the country: an exhibition presented by the Theatre Museum, Victoria and Albert Museum and arranged in conjunction with April FitzLyon, A",,,,,"South Kensington, London, England]",Victoria and Albert Museum,1983,,,,monographic,,English,text,print,79 p. : photos. ; 25 cm.,bibliography,,"Dramatic production|||Exhibitions|||Turgenev, Ivan Sergeevich 1818-1883",,,,,,,83234898,,
993306343406236,Archives & manuscripts: security,,Archives and manuscripts: security,,,Chicago,Society of American Archivists,1977,,,,monographic,,English,text,print,"v, 30 p. : ill. ; 28 cm.",bibliography,,Archives|||Security measures,,,,,,,77015117,,
994421443406236,Performing arts directory,"Performing arts directory (New York, N.Y.)|||Dancemagazine",Dance magazine annual,,,"New York, NY","Dance Magazine, Inc.",c1985-1988,1986,1988,,serial,Annual,English,text,print,v. : ill. ; 28 cm.,,,Dance|||Periodicals|||Dance companies|||Directories|||Music|||Musicians|||Performing arts|||Dancers,,,,Dance magazine annual (DLC)sn 84011101 (OCoLC)1777473,,,86645626,,
994715143406236,Sarah Bernhardt,,,,,London,Heinemann,1923,,,,monographic,,English,text,print,"178 p., [2] leaves of plates : port., 1 folded facsim. ; 20 cm.",biography,,,,,,,,,23014390,,
995261473406236,Marquee: the journal of the Theatre Historical Society,"Marquee (Washington, D.C.)",,,,"Washington, D.C",The Society,,1969,9999,,serial,Quarterly,English,text,print,v. : ill. ; 29 cm.,periodical,,,,,,,,0025-3928,sc 82003578,,
995273933406236,"Simon's directory of theatrical materials, services & information",,"Simon's directory of theatrical materials, services & information covering the entire United States & Canada",,"Simon, Bernard (ed)",New York,Bernard Simon,[1955-,1955,9999,,serial,Completely irregular,English,text,print,v. ; 23 cm.,directory,,Theater|||Directories|||Drama|||Bibliography|||Periodicals,,United States,,,,,55012448,,
995306853406236,Samuel French's basic catalogue of plays,,Basic catalogue of plays|||Samuel French's basic catalog of plays|||Basic catalog of plays <1962>-|||Basic catalogue of plays and musicals <1991>-,,,New York,Samuel French,,19uu,199u,,serial,Unknown,English,text,print,v. 20-27 cm.,Bibliography-Catalogs|||Catalogs|||Periodicals|||bibliography,,Drama|||Publishers' catalogs,,,,Samuel French's catalogue of plays Samuel French Ltd. (DLC) 2005252494 (OCoLC)61504843,"Basic catalogue of plays and musicals Samuel French, Inc. (DLC) 97643155 (OCoLC)28947743",0361-6495,sc 79004535,,
995307293406236,Stubs,,,,,New York,"M. Schattner, etc.]",,1942,9999,Metropolitan New York edition.,serial,Completely irregular,English,text,print,v. ill. 24 cm.,directory,,Theaters|||Directories|||Stadiums,,New York (State)|||New York,,,,0081-6051,46002252 //r853,,
995387803406236,Playbill,"Playbill (New York, N.Y.)",,,,New York,"Playbill, Inc.",c1957-,1957,9999,,serial,"Monthly, Jan. 1964-|||Weekly, Sept. l957-Dec. 24, 1962.|||Monthly",English,text,print,v. : ill. ; 23 cm.,Periodicals|||periodical,,Theater|||Playbills,,New York (State)|||New York,,,,0551-0678,sn 85023489,,
995427023406236,"Dramatists Guild newsletter, The",,Newsletter|||DG newsletter,,,"New York, N.Y",The Dramatists Guild,-c1981,197u,1981,,serial,Ten no. a year|||Monthly,English,text,print,v. ; 28 cm.,Periodicals|||periodical,,Theater|||Dramatists|||Dramatists Guild,,,,Newsletter (Dramatists Guild : 1977) (DLC)sn 99048797 (OCoLC)42599628,Newsletter (Dramatists Guild : 1982) (OCoLC)42599609 (DLC)sn 99048798,,sn 84011527,,
995447603406236,New York theatre critics' reviews,,Theatre critics' reviews,,,"New York, N.Y","Critics' Theatre Reviews, inc.",-1995,1943,1995,,serial,"Irregular, <Sept. 1981>-v. 55, no. 20.|||Weekly, <year ended Dec. 31. 1943->|||Completely irregular",English,text,print,v. ; 32 cm.,periodical|||review,"""Theatre critics' reviews brings you the complete reviews from these New York publications and stations whenever covered by the critic: New York daily news, Wall Street journal, Time, New York post, Women's wear daily, WABC-TV, CBS-TV, New York times, Christian Science monitor, Newsweek.""",Theater|||Periodicals,,New York (State)|||New York,,Critics' theatre reviews (DLC) 87644065 (OCoLC)5748124,National theatre critics' reviews 1082-4197 (DLC)sn 95032559 (OCoLC)32146095,0028-7784,a 42001744 //r87|||sc 79004000,,
995455813406236,Screen world,,John Willis' ... film annual,,,New York,Crown,1966-1969,1966,1969,,serial,Annual,English,text,print|||unmediated|||volume,4 volumes : illustrations ; 24 cm,Periodicals|||text,,Motion pictures,,,,Daniel Blum's screen world (DLC)sf 98085817 (OCoLC)6601414,John Willis' screen world (DLC)sf 98085815 (OCoLC)6185460,0080-8288,sf 98085816|||sn 87017595,,
995456873406236,Xi ju yi shu =: Theatre arts|||戏剧艺朮 =: Theatre arts,Xi ju yi shu (Shanghai xi ju xue yuan)|||戏剧艺朮 (上海戏剧学院),Theatre arts|||Xi ju yi shu,,,Shanghai Shi|||上海市 :,"Xi ju yi shu she|||戏剧艺朮社,",,1978,9999,,serial,Unknown,Chinese,text,print,v. : ill. ; 26 cm.,periodical,,Theater|||Periodicals,,China,,,,0257-943x,82646687,,
995496423406236,Artsearch,,Art search,,,New York,"Theatre Communications Group, Inc.",1981-,198u,9999,,serial,Frequency varies from one to two times monthly|||Monthly,English,text,print,v. ; 28 cm.,periodical,,Performing arts|||Periodicals|||Job vacancies,,,,,,0730-9023,sn 82001626,,
995501853406236,Theatre directory,,TCG theatre directory <1983-84->,,,New York,Theatre Communications Group.,,19uu,2008,,serial,Annual,English,text,print,v. ; 21 x 10 cm,Directories|||directory,,"Theaters|||Arts|||Societies, etc",,United States,,,"TCG membership directory New York, NY : Theatre Communications Group, 2009- (OCoLC)457135072",0271-3136,80644683|||sn 83010324,,
995509603406236,Playbill,Playbill (Subscription ed.),,,,"New York, N.Y",American Theatre Press,1982-,1982,9999,[Subscription ed.],serial,Monthly,English,text,print,v. : ill. ; 22 cm.,periodical,,Theater|||Periodicals,,,,,,0745-9076,sn 83009454,,
995558473406236,"Aristotle's theory of poetry and fine art: with a critical text and translation of the Poetics. With a prefatory essay, Aristotelian literary criticism",,,,,New York,Dover Publications,[1951],,,4th ed. [1st American ed.,monographic,,English|||Undetermined,text,print,"lxxvi, 421 p. 25 cm.",bibliography,,Art|||Aesthetics|||Aristotle,,,,,,,51007282,,
995603063406236,"Best short plays, The",,,,,"New York, N.Y. [etc.]",Applause Theatre Book Publishers [etc.],,1953,9999,,serial,Annual,English,text,print,v. ; 22 cm.,,,One-act plays|||Drama,,,,Best one-act plays 0731-5570 (DLC)sc 79004982,,0067-6284,sn 79001239,,
995692913406236,CONSER editing guide,,,,,"Washington, D.C","The Division, Library of Congress",1986-,1986,9999,,monographic,,English,text,print,1 v. (loose-leaf) ; 28 cm.,,,Cataloging of serial publications|||MARC formats|||CONSER Program.,,,,,,,86600070,,
995971343406236,Pittsburgh memoranda,,,,,Pittsburgh,Breton Books,[1977?],,,,monographic,,English,text,print,"71 p., [9] p. of plates : ports. ; 22 cm.",bibliography,,,,Pennsylvania|||Pittsburgh (Pa.),,,,,,,
996055933406236,"Staging the musical: organizing, planning, and rehearsing the amateur production",,,,,New York,Prentice Hall,1986,,,,monographic,,English,text,print,"x, 211 p. : ill. ; 24 cm.",bibliography,,Musicals|||Production and direction,,,,,,,85028223 /MN,,
996119043406236,Me and Kit,,,,,Boston,"Little, Brown",[1955],,,[1st ed.],monographic,,English,text,print,341 p. illus. 23 cm.,biography,,"Theater|||Cornell, Katharine 1898-",,United States,,,,,55005847 /L,,
996183323406236,"unguarded moment: a photographic interpretation, The",,,,,"Englewood Cliffs, N. J",Prentice-Hall,[1964],,,,monographic,,English,text,print,1 v. (unpaged) ports. 32 cm.,bibliography,,Biography|||Portraits|||Actors,,,,,,,64022799,,
996191293406236,"Some notable Hamlets of the present time: Sarah Bernhardt, Henry Irving, Wilson Barrett, Beerbohm Tree, and Forbes Robertson",,,,,London,Greening,1900,,,,monographic,,English,text,print,193 p. : ill. ; 20 cm.,,,"Stage history|||Actors|||Shakespeare, William 1564-1616|||Bernhardt, Sarah 1844-1923|||Hamlet",1800-,England,,,,,,,
