titleInfo/0/title,titleInfo/1/title,titleInfo/1/_type,typeOfResource,genre/0/_authority,genre/0/__text,genre/1/_authority,genre/1/__text,genre/2/_authority,genre/2/__text,genre/3/_authority,genre/3/__text,originInfo/0/place/0/placeTerm/_type,originInfo/0/place/0/placeTerm/_authority,originInfo/0/place/0/placeTerm/__text,originInfo/0/place/1/placeTerm/_type,originInfo/0/place/1/placeTerm/__text,originInfo/0/publisher,originInfo/0/dateIssued/0,originInfo/0/dateIssued/1/_encoding,originInfo/0/dateIssued/1/_point,originInfo/0/dateIssued/1/__text,originInfo/0/dateIssued/2/_encoding,originInfo/0/dateIssued/2/_point,originInfo/0/dateIssued/2/__text,originInfo/0/issuance,originInfo/0/frequency/0,originInfo/0/frequency/1/_authority,originInfo/0/frequency/1/__text,language/languageTerm/_authority,language/languageTerm/_type,language/languageTerm/__text,physicalDescription/form/0/_authority,physicalDescription/form/0/__text,physicalDescription/form/1/_authority,physicalDescription/form/1/__text,physicalDescription/form/2/_authority,physicalDescription/form/2/__text,physicalDescription/form/3/_authority,physicalDescription/form/3/__text,physicalDescription/form/4/_type,physicalDescription/form/4/_authority,physicalDescription/form/4/__text,physicalDescription/form/5/_type,physicalDescription/form/5/_authority,physicalDescription/form/5/__text,note/0/_type,note/0/__text,note/1/_type,note/1/__text,note/2,note/3,note/4,note/5,note/6,subject/0/geographicCode/0/_authority,subject/0/geographicCode/0/__text,subject/1/topic/0,subject/1/geographic/0,subject/1/geographic/1,subject/1/genre/0,subject/1/_authority,subject/2/topic/0,subject/2/geographic/0,subject/2/genre/0,subject/2/_authority,subject/3/topic/0,subject/3/_authority,subject/4/topic/0,subject/4/_authority,subject/5/topic/0,subject/5/geographic/0,subject/5/geographic/1,subject/5/genre/0,subject/5/_authority,subject/6/geographic/0,subject/6/topic/0,subject/6/genre/0,subject/6/_authority,subject/7/geographic/0,subject/7/genre/0,subject/7/_authority,subject/8/geographic/0,subject/8/geographic/1,subject/8/_authority,subject/9/geographic/0,subject/9/geographic/1,subject/9/_authority,subject/10/geographic/0,subject/10/_authority,subject/11/hierarchicalGeographic/country,subject/11/hierarchicalGeographic/state,subject/11/hierarchicalGeographic/county,subject/11/hierarchicalGeographic/city,location/0/url/_displayLabel,location/0/url/_usage,location/0/url/_note,location/0/url/__text,relatedItem/0/titleInfo/0/title,relatedItem/0/identifier/0/_type,relatedItem/0/identifier/0/__text,relatedItem/0/identifier/1/_type,relatedItem/0/identifier/1/__text,relatedItem/0/_type,relatedItem/0/_displayLabel,relatedItem/1/titleInfo/0/title,relatedItem/1/identifier/0/_type,relatedItem/1/identifier/0/__text,relatedItem/1/_type,relatedItem/1/_displayLabel,recordInfo/descriptionStandard,recordInfo/recordContentSource/_authority,recordInfo/recordContentSource/__text,recordInfo/recordCreationDate/_encoding,recordInfo/recordCreationDate/__text,recordInfo/recordChangeDate/_encoding,recordInfo/recordChangeDate/__text,recordInfo/recordIdentifier,recordInfo/recordOrigin,recordInfo/languageOfCataloging/languageTerm/_authority,recordInfo/languageOfCataloging/languageTerm/_type,recordInfo/languageOfCataloging/languageTerm/__text,_version,originInfo/0/dateIssued/0/_encoding,originInfo/0/dateIssued/0/_point,originInfo/0/dateIssued/0/__text,originInfo/0/frequency/1,originInfo/0/frequency/2,originInfo/0/frequency/3,originInfo/0/frequency/4/_authority,originInfo/0/frequency/4/__text,location/0/physicalLocation,location/1/physicalLocation,identifier/0/_type,identifier/0/__text,identifier/1/_type,identifier/1/__text,identifier/2/_type,identifier/2/__text,name/0/namePart/0,name/0/role/roleTerm/_type,name/0/role/roleTerm/__text,name/0/_type,originInfo/0/frequency/2/_authority,originInfo/0/frequency/2/__text,originInfo/1/place/0/placeTerm/_type,originInfo/1/place/0/placeTerm/__text,originInfo/1/publisher,originInfo/1/dateIssued/0,originInfo/1/_eventType,originInfo/2/place/0/placeTerm/_type,originInfo/2/place/0/placeTerm/__text,originInfo/2/publisher,originInfo/2/dateIssued/0,originInfo/2/_eventType,note/1,subject/0/geographicCode/1/_authority,subject/0/geographicCode/1/__text,subject/1/name/0/namePart/0,subject/1/name/0/_type,subject/2/name/0/namePart/0,subject/2/name/0/_type,subject/3/geographic/0,subject/3/geographic/1,subject/4/geographic/0,subject/4/geographic/1,subject/4/genre/0,subject/6/geographic/1,subject/7/topic/0,subject/8/topic/0,subject/9/topic/0,subject/10/topic/0,subject/11/topic/0,subject/11/_authority,subject/12/geographic/0,subject/12/topic/0,subject/12/genre/0,subject/12/_authority,subject/13/geographic/0,subject/13/geographic/1,subject/13/_authority,subject/14/geographic/0,subject/14/_authority,classification/0/_authority,classification/0/__text,classification/1/_authority,classification/1/_edition,classification/1/__text,relatedItem/0/identifier/2/_type,relatedItem/0/identifier/2/__text,identifier/0/_invalid,originInfo/0/frequency/0/_authority,originInfo/0/frequency/0/__text,note/3/_type,note/3/__text,subject/0/geographicCode/2/_authority,subject/0/geographicCode/2/__text,subject/2/temporal,subject/5/topic/1,subject/7/geographic/1,subject/13/topic/0,subject/14/topic/0,subject/14/genre/0,subject/15/geographic/0,subject/15/geographic/1,subject/15/_authority,subject/16/geographic/0,subject/16/_authority,relatedItem/0/originInfo/0/publisher,relatedItem/1/identifier/1/_type,relatedItem/1/identifier/1/__text,relatedItem/1/identifier/2/_type,relatedItem/1/identifier/2/__text,relatedItem/2/titleInfo/0/title,relatedItem/2/_type,physicalDescription/extent,subject/0/topic/0,subject/0/topic/1,subject/0/_authority,titleInfo/0/nonSort,name/0/namePart/1,note/2/_type,note/2/__text,identifier/2/_invalid,identifier/3/_type,identifier/3/__text,name/1/namePart/0,name/1/namePart/1,name/1/_type,physicalDescription/reformattingQuality,identifier/1/_invalid,note/4/_type,note/4/__text,genre/4/_authority,genre/4/__text,genre/5/_authority,genre/5/__text,genre/6/_authority,genre/6/__text,genre/7/_authority,genre/7/__text,subject/3/genre/0,subject/8/hierarchicalGeographic/country,subject/8/hierarchicalGeographic/state,subject/8/hierarchicalGeographic/county,subject/8/hierarchicalGeographic/city,relatedItem/2/identifier/0/_type,relatedItem/2/identifier/0/__text,relatedItem/3/originInfo/0/publisher,relatedItem/3/identifier/0/_type,relatedItem/3/identifier/0/__text,relatedItem/3/_type,relatedItem/0/part/detail/number,relatedItem/0/part/detail/_type,originInfo/0/frequency/3/_authority,originInfo/0/frequency/3/__text,physicalDescription/form/2/_type,physicalDescription/form/3/_type,subject/0/genre/0,titleInfo/0/subTitle,subject/0/geographic/0,subject/0/geographic/1,note/0,titleInfo/1/_displayLabel,titleInfo/2/title,titleInfo/2/_type,name/2/namePart/0,name/2/_type,subject/7/topic/1,subject/8/genre/0,subject/15/topic/0,subject/16/topic/0,subject/16/geographic/1,subject/17/geographic/0,subject/17/topic/0,subject/17/temporal,subject/17/genre/0,subject/17/_authority,subject/18/geographic/0,subject/18/geographic/1,subject/18/_authority,subject/19/geographic/0,subject/19/_authority,titleInfo/2/_displayLabel,titleInfo/3/title,titleInfo/3/_type,name/3/namePart/0,name/3/_type,note/5/_type,note/5/__text,subject/14/temporal,classification/0/_edition,subject/1/hierarchicalGeographic/country,subject/1/hierarchicalGeographic/state,subject/1/hierarchicalGeographic/county,subject/1/hierarchicalGeographic/city,subject/7/hierarchicalGeographic/country,subject/7/hierarchicalGeographic/state,subject/7/hierarchicalGeographic/county,subject/7/hierarchicalGeographic/city,relatedItem/0/name/0/namePart/0,subject/0/hierarchicalGeographic/country,subject/0/hierarchicalGeographic/state,subject/0/hierarchicalGeographic/county,subject/0/hierarchicalGeographic/city,location/0/shelfLocator,location/1/shelfLocator,location/2/physicalLocation,location/2/shelfLocator,note/6/_type,note/6/__text,subject/2/hierarchicalGeographic/country,subject/2/hierarchicalGeographic/state,subject/2/hierarchicalGeographic/county,subject/2/hierarchicalGeographic/city,titleInfo/2/subTitle,originInfo/0/edition,note/0/_altRepGroup,subject/1/titleInfo/0/title,subject/2/topic/1,subject/2/geographic/1,subject/3/topic/1
"Rag, The (GI PRESS)",,,text,,,,,,,,,text,,S.l.],,,[s.n.],,marc,end,uuuu,,,,serial,,,,,,,marcform,electronic,gmd,electronic resource,marccategory,electronic resource,marcsmd,remote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,electronic resource,primary display,Pitt users please click through to access via Independent Voices: 12/01/1972 to 05/31/1973,http://pitt.idm.oclc.org/login?url=http://voices.revealdigital.com/cgi-bin/independentvoices?a=cl&cl=CL1&ai=1&sp=DBJDCCFJ,,,,,,,,,,,,,,marcorg,WaSeSS,marc,170412,iso8601,20170815095406.0,8829525,"Converted from MARCXML to MODS version 3.5 using MARC21slim2MODS3-5.xsl
				(Revision 1.107 2016/1/7)",,,,3.5,marc,start,uuuu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Title from content provider.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rainbow people,,,text,marcgt,periodical,,,,,,,code,marccountry,oru,text,"Gresham, Oregon",Cherokee Examiner.,,,,,,,,serial,,,,iso639-2b,code,eng,marcform,print,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marcorg,,marc,750921,iso8601,19990522220422.0,523885,"Converted from MARCXML to MODS version 3.5 using MARC21slim2MODS3-5.xsl
				(Revision 1.107 2016/1/7)",,,,3.5,,,,,,,,,PIT PITX,,oclc,01642322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marcfrequency,Completely irregular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,,,text,marcgt,periodical,,,,,,,code,marccountry,nyu,text,New York,"R.A.T. Publications, Inc.",,marc,end,19uu,,,,serial,,,,iso639-2b,code,eng,marcform,print,,,,,,,,,,,,,date/sequential designation,Ceased with no. 20 issue.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Women's libeRATion,local,(OCoLC)1763455,,,succeeding,,,,,,,,marcorg,,marc,751101,iso8601,19990522220422.0,527054,"Converted from MARCXML to MODS version 3.5 using MARC21slim2MODS3-5.xsl
				(Revision 1.107 2016/1/7)",,,,3.5,marc,start,19uu,,,,,,PIT PITX,,oclc,01763455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marcfrequency,Biweekly,,,,,,,,,,,,,,,,,,,,,,,v. ill. 41 cm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,"Rat (New York, N.Y.)",uniform,text,marcgt,newspaper,rdacontent,text,,,,,code,marccountry,nyu,,,,,marc,end,1971,,,,serial,Biweekly,marcfrequency,Biweekly,iso639-2b,code,eng,marccategory,electronic resource,marcsmd,remote,rdamedia,computer,rdacarrier,online resource,,,,,,,date/sequential designation,"Jan. 26/Feb. 9, 1970-",date/sequential designation,"Ceased in Aug. 2, 1971?",Newspaper.,Reproduction of the originals from Duke University Library.,,,,,,Feminism,,,,fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,electronic resource,primary display,Pitt users please click through for access via Gale Cengage,http://pitt.idm.oclc.org/login?url=http://link.galegroup.com/apps/pub/4RBZ/AHSI?sid=gale_marc&u=upitt_main,"Archives of Sexuality & Gender: LGBTQ History and Culture Since 1940, Part II",,,,,series,,,,,,,rda,marcorg,MIGCL,marc,801203,iso8601,20180731084143.0,9263940,"Converted from MARCXML to MODS version 3.5 using MARC21slim2MODS3-5.xsl
				(Revision 1.107 2016/1/7)",iso639-2b,code,eng,3.5,marc,start,1970,,,,,,,,oclc,1000825121,,,,,,,,,,,text,New York :,"R.A.T. Publications,",1970-1971.,publication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lcc,HQ1101 .H47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 online resource (24 volumes) : illustrations.,Feminism,,lcsh,,,,,,,,,,,,,numbering,No more published?,,,,,,,,,,,,,,,,,,,,,,,,media,carrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numbering,Issues prior to no. 15 lack numbering.,,,,,,,,,,,,,,,,,,,,numbering,Issues lack year dating.,United States,New York,New York,New York,,,,,,,
RAT,Women's libeRATion,alternative,text,marcgt,newspaper,rdacontent,text,,,,,code,marccountry,nyu,,,,,marc,end,uuuu,,,,serial,Monthly,marcfrequency,Monthly,iso639-2b,code,eng,marccategory,electronic resource,marcsmd,remote,rdamedia,computer,rdacarrier,online resource,,,,,,,date/sequential designation,"July 3, 1969-",,,,,,,,marcgac,n-us---,Women's rights,United States,,Newspapers,lcsh,,New York (N.Y.),Newspapers,lcsh,,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,electronic resource,primary display,Pitt users please click through for access via Gale Cengage.,http://pitt.idm.oclc.org/login?url=http://gdc.galegroup.com/gdc/artemis/atp/AboutThisPublicationPortletWin?mCode=6PLV&p=AHSI&prodId=AHSI&action=e&windowstate=normal&mode=view&userGroupName=upitt_main,Archives of Sexuality & Gender: LGBTQ History and Culture since 1940,,,,,series,,,,,,,rda,marcorg,MIGCL,marc,060614,iso8601,20180627110647.0,9247677,"Converted from MARCXML to MODS version 3.5 using MARC21slim2MODS3-5.xsl
				(Revision 1.107 2016/1/7)",iso639-2b,code,eng,3.5,marc,start,1969,,,,,,,,oclc,952385687,,,,,,,,,,,text,"New York, New York :",R.A.T. Publications,,publication,,,,,,Reproduction of the original from Lesbian Herstory Archives.,marcgac,n-us-ny,,,,,New York County (N.Y.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 online resource (volumes) : illustrations.,,,,,,,,,,,,,,,,,,,,,,,,,,Newspapers,,,,,,,,,,,,,,,media,carrier,,,,,,,RAT,alternative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subterranean news,,,,,,
San Francisco express times,,,text,marcgt,newspaper,,,,,,,code,marccountry,ohu,text,"San Francisco, Calif",Trystero Company,1968-1969,marc,start,1968,marc,end,1969,serial,,,,iso639-2b,code,eng,marcform,microfilm,gmd,microform,,,,,,,,,,,date/sequential designation,"Vol. 1, no. 1 (Jan. 24, 1968)-v. 2, no. 12 (Mar. 25, 1969).",reproduction,"Microfilm. Wooster, Ohio : Micro Photo Division, Bell & Howell. microfilm reels ; 35 mm. (Underground newspaper collection)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good times,local,(OCoLC) 7445741,,,succeeding,,Underground newspaper collection,,,series,,,marcorg,AKR,marc,810706,iso8601,20070409134719.0,549088,"Converted from MARCXML to MODS version 3.5 using MARC21slim2MODS3-5.xsl
				(Revision 1.107 2016/1/7)",,,,3.5,,,,,,,,,,,oclc,07559100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marcfrequency,Unknown,,,,,,,,,,,,,,,,,,,,,,,v. : ill.,Underground newspapers,,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,California,San Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Francisco express times,,,text,,,,,,,,,text,,S.l.],,,[s.n.],,marc,end,uuuu,,,,serial,,,,,,,marcform,electronic,gmd,electronic resource,marccategory,electronic resource,marcsmd,remote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,electronic resource,primary display,Pitt users please click through to access via Independent Voices: 01/24/1968 to 03/25/1969,http://pitt.idm.oclc.org/login?url=http://voices.revealdigital.com/cgi-bin/independentvoices?a=cl&cl=CL1&ai=1&sp=CCGHEDJ,,,,,,,,,,,,,,marcorg,WaSeSS,marc,170412,iso8601,20170815095536.0,8829840,"Converted from MARCXML to MODS version 3.5 using MARC21slim2MODS3-5.xsl
				(Revision 1.107 2016/1/7)",,,,3.5,marc,start,uuuu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Title from content provider.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Francisco oracle, facsimile edition",,,text,marcgt,bibliography,,,,,,,code,marccountry,cau,text,"Berkeley, CA",Regent Press,1991,,,,,,,monographic,,,,iso639-2b,code,eng,marcform,print,,,,,,,,,,,,,statement of responsibility,edited by Allen Cohen.,,,,,,,,marcgac,n-us-ca,,,,,lcsh,American newspapers,California,,lcsh,Popular culture,lcsh,,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aacr,marcorg,DLC,marc,920206,iso8601,20181116075213.0,52727,"Converted from MARCXML to MODS version 3.5 using MARC21slim2MODS3-5.xsl
				(Revision 1.107 2016/1/7)",,,,3.5,,,,,,,,,,,isbn,0916147118,isbn,0916147126,lccn,92114556 //r93,,,,,,,,,,,,,,,,,"Facsim. of: Sept. 3, 1966-Feb. 1968.",,,,,,,California,San Francisco,Haight-Ashbury (Calif.),,,,,,,,,,,,,,,,,,,lcc,PN4899.S45 S36 1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"lvi, 385 p. : ill. (some col.) ; 37 cm.",,,,The,,bibliography,Includes bibliographical references (p. lvi).,,oclc,26504011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"the psychedelic newspaper of the Haight-Ashbury, 1966-1968",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1st ed.,00,San Francisco oracle,Facsimiles,San Francisco,Sources
St. Louis outlaw,,,text,marcgt,periodical,,,,,,,code,marccountry,xx,text,"St. Louis, Mo",,,marc,end,9999,,,,serial,,,,iso639-2b,code,eng,marcform,microfilm,,,,,,,,,,,,,date/sequential designation,Began publication in 1970. cf. NST.,reproduction,"Microfilm. Wooster, Ohio. Micro Photo Division, Bell & Howell.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bell and Howell Underground Press Collection,,,,,series,,Outlaw,,,succeeding,,,marcorg,KSU,marc,780424,iso8601,20070410091732.0,542774,"Converted from MARCXML to MODS version 3.5 using MARC21slim2MODS3-5.xsl
				(Revision 1.107 2016/1/7)",,,,3.5,marc,start,1970,,,,,,,,oclc,03824275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marcfrequency,Unknown,,,,,,,,,,,,,,,,,,,,,,,,Underground periodicals,,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missouris,St. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Missouri,,St. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet report,Viet-report,alternative,text,marcgt,periodical,,,,,,,code,marccountry,nyu,text,New York,"Viet-Report, Inc.",1965-1968],marc,start,1965,marc,end,1968,serial,9 no. a year,marcfrequency,Monthly,iso639-2b,code,eng,marcform,print,,,,,,,,,,,,,date/sequential designation,"Began with: v. 1 (July 1965); ceased with: v. 3, no. 8/9 (summer 1968).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leviathan,local,(OCoLC)8118332,,,succeeding,,,,,,,,marcorg,,marc,750920,iso8601,19990522220422.0,523808,"Converted from MARCXML to MODS version 3.5 using MARC21slim2MODS3-5.xsl
				(Revision 1.107 2016/1/7)",,,,3.5,,,,,,,,,PIT PITX,,issn,0506-9424,oclc,01641656,,,,,,,,,,,,,,,,,,,"Description based on: v. 3, no. 8/9 (summer 1968); title from cover.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 v. : ill. ; 29 cm.,American newspapers,Periodicals,lcsh,,,numbering,"Issue for summer 1968 called special issue and incorporates June, July and August 1968.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,New York,,New York City,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet report,,,text,marcgt,newspaper,,,,,,,code,marccountry,ohu,text,"New York, N.Y","Viet-Report, Inc.",196 -,marc,start,1965,marc,end,1968,serial,9 no.a year,marcfrequency,Unknown,iso639-2b,code,eng,marcform,microfilm,gmd,microform,,,,,,,,,,,date/sequential designation,Began with vol. 1 (July 1965).,date/sequential designation,"Ceased with vol. 3, nos. 8/9 (summer 1968).","Description based on: Vol. 3, nos. 6&7 (Apr./May 1968).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Viet report,local,(OCoLC)1641656,,,otherFormat,,Leviathan,,,succeeding,,,marcorg,PIT,marc,780116,iso8601,20070409151403.0,542187,"Converted from MARCXML to MODS version 3.5 using MARC21slim2MODS3-5.xsl
				(Revision 1.107 2016/1/7)",,,,3.5,,,,,,,,,,,issn,0506-9424,oclc,03560925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reproduction,"Microfilm. Wooster, Ohio : Micro Photo Division, Bell & Howell. microfilm reels ; 35 mm. (Underground newspaper collection)",,,,,,,,,,,,,,,,,,,Underground  newspaper collection,series,,Underground newspapers,,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York (State),New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,New York,,New York,,,,,,,,,,,,,,,,,,,,,,,,,,
